12.22,-23.3215,21.3516
14.5963,-17.3185,21.3675
-2.48384,-17.0253,19.967
-8.38793,-9.79112,18.7123
-8.64028,-3.59729,16.9116
-7.61089,-2.7271,15.709
-4.18732,-2.92062,11.1232
3.42296,-4.87864,13.1863
-5.52099,4.94343,14.7323
-7.25341,4.58721,16.1308
3.67749,-12.3831,18.9461
-2.23911,-10.7836,17.3561
-4.37235,16.0331,19.6592
-3.64982,-8.53724,16.8803
1.32083,-12.758,18.631
-2.53517,11.1474,17.9183
-2.6729,4.26432,12.1451
-3.0266,-18.0092,18.5096
-3.43664,0.425122,10.0584
-2.94192,8.61868,16.0965
-1.27842,0.276673,5.25407
0.98693,-4.05801,9.01259
-2.09834,9.3232,16.3372
-0.462782,-13.8486,19.078
-0.19401,-10.8682,16.7527
-1.13584,6.66545,13.9532
-0.268581,-8.79273,15.8768
0.0498337,11.1861,16.6508
-1.91799,13.5133,18.8772
0.0350852,8.74108,15.3246
0.790429,-8.83387,15.5547
-2.98194,-0.951558,7.22379
0.804095,5.55136,12.9358
-1.42951,-4.23598,11.4252
0.480177,0.152089,3.28081
1.07463,2.13864,6.30581
-0.826437,-1.3151,5.62973
0.2784,1.7879,6.20418
0.545701,2.70529,8.64215
-0.26537,1.05348,4.03883
1.00088,-2.23412,6.8381
-0.277286,-3.09622,8.44718
0.0606134,3.17616,7.96666
0.946846,0.629471,4.55138
-0.120817,-2.06812,5.53238
-0.30478,-0.529164,3.85634
0.404049,2.21754,7.44441
0.469289,-0.857807,4.46369
0.432827,-1.35849,5.90794
0.172161,1.94057,5.52002
0.203894,-0.542265,3.57953
0.260934,-0.171732,2.35901
0.239623,0.185543,2.29928
-0.0918709,0.16512,1.28519
-0.256119,0.00746087,1.81358
0.237998,0.116294,1.94679
0.377581,0.114859,2.78774
-0.944612,0.137598,3.03056
0.984108,-0.0304697,2.63104
-0.826953,-0.0242368,2.8584
-0.139047,0.16704,1.5554
0.477876,0.145242,3.25471
-0.364433,-0.115659,2.72564
-0.192253,0.0682795,1.40543
0.220233,0.260116,2.5963
-0.341168,-0.0986966,2.55245
0.0743322,-0.00263935,0.351181
0.160289,0.0454211,1.0735
0.184835,-0.042475,1.27103
-0.0206164,0.0389575,0.175688
-0.0988404,0.0247757,0.543365
-0.0984971,0.0099232,0.5212
0.147235,0.0235091,0.920193
0.0665458,-0.0132485,0.310098
-0.209111,0.0269151,1.44705
0.283876,0.0284247,2.03745
0.0418783,-0.00059151,0.164501
-0.0831825,-0.0140576,0.417669
-0.033937,-0.00483254,0.127949
0.0181263,0.00779307,0.066143
0.038839,0.0110627,0.157102
-0.0317488,0.00475193,0.118013
0.0611338,-0.00318548,0.26992
0.0166672,0.0096901,0.064402
-0.0356343,0.00321015,0.134928
0.00955432,0.010412,0.0452799
0.0239995,-0.00504505,0.0853025
-0.00449513,0.0228774,0.0803558
-0.00518993,0.0052337,0.0222936
0.00327987,-0.00852871,0.0280671
-0.0060104,0.0270401,0.0986548
0.000656445,0.0174972,0.0576675
-0.00659064,-0.0184717,0.0656842
0.00266425,0.0234502,0.0815186
-0.00158362,0.0215534,0.0735158
-0.00985156,0.0102253,0.0455221
0.0145122,-0.0172077,0.0771159
-0.00273533,-0.0061774,0.0203236
-0.00912686,0.0108145,0.0453507
0.00580719,-0.0136546,0.0478219
0.0050961,0.00735639,0.0274433
-0.00487452,-0.00314052,0.0172961
-0.00540431,-0.00359554,0.0194813
-0.00173207,-0.00262936,0.00916952
0.00265621,0.00181002,0.00936647
-0.000500797,-0.00193748,0.00576674
-0.00169866,-0.00286817,0.00972428
5.0676e-05,-0.000113186,0.00035117
0.000844339,0.00130894,0.00447028
0.000467607,-0.00225411,0.00665244
-0.000428311,-0.000782325,0.00254385
-6.47894e-05,0.0010048,0.0028749
0.000271129,0.00126232,0.0036962
4.60033e-05,-0.00139126,0.00398884
-8.33206e-05,-0.000491984,0.00141799
9.32167e-05,0.000830567,0.00238255
1.05462e-05,2.86803e-05,8.64555e-05
-4.65386e-05,-0.000372468,0.00106544
-3.7721e-05,0.000423585,0.00120764
3.62942e-05,-0.000203303,0.000585254
3.27034e-06,-0.000131271,0.000371866
-1.39658e-05,0.000164357,0.00046727
6.72437e-06,-0.000107529,0.00030504
1.52702e-05,-0.000189019,0.000537326
-5.42567e-06,0.000293295,0.000831997
1.7629e-05,-0.00031229,0.0008873
1.37917e-05,0.000595458,0.00169411
-1.54133e-05,0.000538619,0.0015318
3.66708e-05,-0.00040996,0.00116868
-9.51793e-07,-0.000276929,0.000785319
3.57907e-07,5.78749e-05,0.000163787
3.94582e-06,8.57099e-05,0.000242877
1.23787e-05,-0.000124998,0.000355696
-2.9894e-06,2.84866e-05,8.10367e-05
-6.96136e-06,5.66684e-05,0.000161574
2.78902e-07,3.9999e-05,0.00011318
-1.76257e-06,-4.6672e-05,0.000132161
-2.83489e-06,0.000108725,0.000307939
-1.12608e-06,4.22827e-05,0.000119683
-8.80682e-07,-8.5735e-05,0.000242704
-3.16952e-06,-8.22273e-05,0.000232927
-1.1685e-06,0.000121857,0.000345075
-5.65322e-07,-3.50984e-05,9.93189e-05
-4.29473e-06,-6.0754e-05,0.000172366
4.46644e-06,6.7462e-05,0.000191351
1.3974e-06,-2.55073e-06,8.22649e-06
-5.98144e-07,-3.39231e-05,9.59947e-05
2.04172e-06,2.76737e-05,7.85064e-05
5.96164e-07,5.70344e-06,1.62205e-05
-2.2226e-07,-2.65834e-05,7.52108e-05
2.38834e-06,2.07245e-05,5.90174e-05
-8.3734e-07,5.15195e-06,1.47638e-05
1.46986e-06,-1.19129e-05,3.39542e-05
2.5063e-06,9.43566e-06,2.76161e-05
-3.27024e-06,-1.63883e-06,1.03464e-05
6.66683e-06,-7.44649e-06,2.82723e-05
-6.09603e-06,-4.15735e-06,2.08716e-05
-1.03423e-05,3.95914e-06,3.13258e-05
6.62692e-06,-4.44178e-06,2.25664e-05
6.59928e-06,-6.9082e-06,2.70245e-05
-4.17391e-06,1.83939e-06,1.29017e-05
